"","Award","Min_Price...","Max_Price..."
"3972","1 MICHELIN Star",100,245
"3973","1 MICHELIN Star",100,245
"3974","1 MICHELIN Star",100,150
"3975","1 MICHELIN Star",100,115
"3976","1 MICHELIN Star",100,145
"3977","1 MICHELIN Star",100,110
"3978","Bib Gourmand",100,100
"3979","2 MICHELIN Stars",100,255
"3980","2 MICHELIN Stars",100,315
"3981","1 MICHELIN Star",100,205
"3982","2 MICHELIN Stars",100,480
"3983","1 MICHELIN Star",100,245
"3984","1 MICHELIN Star",105,155
"3985","2 MICHELIN Stars",105,150
"3986","1 MICHELIN Star",105,175
"3987","1 MICHELIN Star",105,135
"3988","1 MICHELIN Star",105,105
"3989","1 MICHELIN Star",105,105
"3990","1 MICHELIN Star",105,150
"3991","1 MICHELIN Star",105,105
"3992","1 MICHELIN Star",105,130
"3993","1 MICHELIN Star",105,170
"3994","1 MICHELIN Star",105,105
"3995","1 MICHELIN Star",105,155
"3996","2 MICHELIN Stars",105,330
"3997","2 MICHELIN Stars",105,340
"3998","1 MICHELIN Star",105,200
"3999","Bib Gourmand",105,105
"4000","3 MICHELIN Stars",105,210
"4001","1 MICHELIN Star",105,105
"4002","1 MICHELIN Star",105,105
"4003","2 MICHELIN Stars",105,295
"4004","1 MICHELIN Star",105,150
"4005","1 MICHELIN Star",105,130
"4006","1 MICHELIN Star",105,165
"4007","1 MICHELIN Star",105,185
"4008","1 MICHELIN Star",105,150
"4009","1 MICHELIN Star",105,150
"4010","1 MICHELIN Star",105,130
"4011","1 MICHELIN Star",105,115
"4012","1 MICHELIN Star",105,175
"4013","1 MICHELIN Star",105,120
"4014","1 MICHELIN Star",105,160
"4015","1 MICHELIN Star",105,160
"4016","1 MICHELIN Star",105,170
"4017","1 MICHELIN Star",105,160
"4018","1 MICHELIN Star",105,135
"4019","Bib Gourmand",105,105
"4020","Bib Gourmand",105,130
"4021","2 MICHELIN Stars",105,105
"4022","2 MICHELIN Stars",105,165
"4023","Bib Gourmand",105,105
"4024","2 MICHELIN Stars",105,210
"4025","2 MICHELIN Stars",105,205
"4026","1 MICHELIN Star",105,135
"4027","1 MICHELIN Star",105,140
"4028","1 MICHELIN Star",105,105
"4029","1 MICHELIN Star",105,175
"4030","1 MICHELIN Star",105,115
"4031","1 MICHELIN Star",105,235
"4032","1 MICHELIN Star",105,165
"4033","1 MICHELIN Star",105,150
"4034","1 MICHELIN Star",105,150
"4035","1 MICHELIN Star",105,195
"4036","1 MICHELIN Star",105,105
"4037","1 MICHELIN Star",105,155
"4038","1 MICHELIN Star",105,140
"4039","1 MICHELIN Star",105,125
"4040","1 MICHELIN Star",105,200
"4041","1 MICHELIN Star",105,190
"4042","3 MICHELIN Stars",105,240
"4043","2 MICHELIN Stars",105,290
"4044","1 MICHELIN Star",105,120
"4045","1 MICHELIN Star",105,135
"4046","2 MICHELIN Stars",105,215
"4047","2 MICHELIN Stars",105,190
"4048","2 MICHELIN Stars",105,195
"4049","2 MICHELIN Stars",105,175
"4050","2 MICHELIN Stars",105,155
"4051","2 MICHELIN Stars",105,240
"4052","2 MICHELIN Stars",105,380
"4053","2 MICHELIN Stars",105,415
"4054","2 MICHELIN Stars",105,295
"4055","2 MICHELIN Stars",105,260
"4056","2 MICHELIN Stars",105,270
"4057","2 MICHELIN Stars",105,355
"4058","1 MICHELIN Star",105,165
"4059","1 MICHELIN Star",105,135
"4060","1 MICHELIN Star",105,200
"4061","1 MICHELIN Star",105,135
"4062","1 MICHELIN Star",105,190
"4063","1 MICHELIN Star",105,110
"4064","1 MICHELIN Star",105,155
"4065","1 MICHELIN Star",105,170
"4066","1 MICHELIN Star",105,110
"4067","1 MICHELIN Star",105,140
"4068","1 MICHELIN Star",105,175
"4069","1 MICHELIN Star",105,165
"4070","1 MICHELIN Star",105,130
"4071","1 MICHELIN Star",105,120
"4072","1 MICHELIN Star",105,140
"4073","1 MICHELIN Star",105,155
"4074","1 MICHELIN Star",105,155
"4075","1 MICHELIN Star",105,155
"4076","1 MICHELIN Star",105,140
"4077","1 MICHELIN Star",105,155
"4078","1 MICHELIN Star",105,130
"4079","1 MICHELIN Star",105,155
"4080","1 MICHELIN Star",105,105
"4081","1 MICHELIN Star",105,150
"4082","1 MICHELIN Star",105,140
"4083","1 MICHELIN Star",105,160
"4084","1 MICHELIN Star",105,140
"4085","1 MICHELIN Star",105,235
"4086","1 MICHELIN Star",105,155
"4087","1 MICHELIN Star",105,155
"4088","1 MICHELIN Star",105,140
"4089","1 MICHELIN Star",105,140
"4090","1 MICHELIN Star",105,175
"4091","1 MICHELIN Star",105,165
"4092","1 MICHELIN Star",105,200
"4093","1 MICHELIN Star",105,130
"4094","1 MICHELIN Star",105,105
"4095","1 MICHELIN Star",105,135
"4096","1 MICHELIN Star",105,140
"4097","1 MICHELIN Star",105,140
"4098","1 MICHELIN Star",105,215
"4099","1 MICHELIN Star",105,165
"4100","1 MICHELIN Star",105,225
"4101","1 MICHELIN Star",105,140
"4102","1 MICHELIN Star",105,195
"4103","1 MICHELIN Star",105,280
"4104","1 MICHELIN Star",105,220
"4105","1 MICHELIN Star",105,105
"4106","1 MICHELIN Star",105,220
"4107","1 MICHELIN Star",110,110
"4108","1 MICHELIN Star",110,170
"4109","1 MICHELIN Star",110,160
"4110","1 MICHELIN Star",110,160
"4111","Bib Gourmand",110,110
"4112","3 MICHELIN Stars",110,240
"4113","1 MICHELIN Star",110,130
"4114","1 MICHELIN Star",110,110
"4115","2 MICHELIN Stars",110,110
"4116","1 MICHELIN Star",110,110
"4117","1 MICHELIN Star",110,110
"4118","1 MICHELIN Star",110,160
"4119","1 MICHELIN Star",110,110
"4120","1 MICHELIN Star",110,110
"4121","1 MICHELIN Star",110,150
"4122","1 MICHELIN Star",110,180
"4123","1 MICHELIN Star",110,140
"4124","1 MICHELIN Star",110,140
"4125","Bib Gourmand",110,110
"4126","3 MICHELIN Stars",110,375
"4127","3 MICHELIN Stars",110,365
"4128","2 MICHELIN Stars",110,265
"4129","2 MICHELIN Stars",110,325
"4130","1 MICHELIN Star",110,210
"4131","1 MICHELIN Star",110,195
"4132","1 MICHELIN Star",110,315
"4133","1 MICHELIN Star",110,265
"4134","1 MICHELIN Star",110,315
"4135","1 MICHELIN Star",110,315
"4136","1 MICHELIN Star",110,265
"4137","1 MICHELIN Star",110,315
"4138","1 MICHELIN Star",110,365
"4139","1 MICHELIN Star",110,210
"4140","1 MICHELIN Star",110,265
"4141","1 MICHELIN Star",110,210
"4142","1 MICHELIN Star",110,145
"4143","1 MICHELIN Star",110,140
"4144","1 MICHELIN Star",110,165
"4145","1 MICHELIN Star",110,150
"4146","1 MICHELIN Star",110,110
"4147","1 MICHELIN Star",110,110
"4148","1 MICHELIN Star",110,190
"4149","1 MICHELIN Star",110,155
"4150","2 MICHELIN Stars",110,215
"4151","2 MICHELIN Stars",110,175
"4152","2 MICHELIN Stars",110,250
"4153","2 MICHELIN Stars",110,225
"4154","2 MICHELIN Stars",110,235
"4155","2 MICHELIN Stars",110,330
"4156","2 MICHELIN Stars",110,200
"4157","2 MICHELIN Stars",110,495
"4158","2 MICHELIN Stars",110,195
"4159","2 MICHELIN Stars",110,250
"4160","2 MICHELIN Stars",110,320
"4161","1 MICHELIN Star",110,140
"4162","1 MICHELIN Star",110,130
"4163","1 MICHELIN Star",110,210
"4164","1 MICHELIN Star",110,165
"4165","1 MICHELIN Star",110,110
"4166","1 MICHELIN Star",110,175
"4167","1 MICHELIN Star",110,185
"4168","1 MICHELIN Star",110,170
"4169","1 MICHELIN Star",110,155
"4170","1 MICHELIN Star",110,220
"4171","1 MICHELIN Star",110,155
"4172","1 MICHELIN Star",110,150
"4173","1 MICHELIN Star",110,110
"4174","1 MICHELIN Star",110,165
"4175","1 MICHELIN Star",110,150
"4176","1 MICHELIN Star",110,140
"4177","1 MICHELIN Star",110,175
"4178","1 MICHELIN Star",110,110
"4179","1 MICHELIN Star",110,150
"4180","1 MICHELIN Star",110,155
"4181","1 MICHELIN Star",110,185
"4182","1 MICHELIN Star",110,130
"4183","1 MICHELIN Star",110,120
"4184","1 MICHELIN Star",110,215
"4185","1 MICHELIN Star",110,150
"4186","1 MICHELIN Star",110,190
"4187","1 MICHELIN Star",110,200
"4188","1 MICHELIN Star",110,140
"4189","1 MICHELIN Star",110,135
"4190","1 MICHELIN Star",110,165
"4191","1 MICHELIN Star",110,205
"4192","1 MICHELIN Star",110,175
"4193","1 MICHELIN Star",110,190
"4194","1 MICHELIN Star",110,130
"4195","1 MICHELIN Star",110,110
"4196","1 MICHELIN Star",110,185
"4197","1 MICHELIN Star",110,185
"4198","1 MICHELIN Star",110,140
"4199","1 MICHELIN Star",110,390
"4200","1 MICHELIN Star",110,195
"4201","1 MICHELIN Star",110,175
"4202","1 MICHELIN Star",110,135
"4203","1 MICHELIN Star",110,175
"4204","1 MICHELIN Star",110,140
"4205","1 MICHELIN Star",110,265
"4206","1 MICHELIN Star",110,215
"4207","1 MICHELIN Star",110,175
"4208","1 MICHELIN Star",110,110
"4209","1 MICHELIN Star",110,195
"4210","1 MICHELIN Star",110,215
"4211","1 MICHELIN Star",110,175
"4212","1 MICHELIN Star",110,110
"4213","1 MICHELIN Star",110,110
"4214","2 MICHELIN Stars",115,230
"4215","1 MICHELIN Star",115,190
"4216","1 MICHELIN Star",115,115
"4217","1 MICHELIN Star",115,200
"4218","1 MICHELIN Star",115,220
"4219","1 MICHELIN Star",115,190
"4220","1 MICHELIN Star",115,115
"4221","2 MICHELIN Stars",115,285
"4222","1 MICHELIN Star",115,180
"4223","2 MICHELIN Stars",115,195
"4224","2 MICHELIN Stars",115,190
"4225","2 MICHELIN Stars",115,380
"4226","1 MICHELIN Star",115,180
"4227","1 MICHELIN Star",115,140
"4228","1 MICHELIN Star",115,160
"4229","1 MICHELIN Star",115,130
"4230","1 MICHELIN Star",115,190
"4231","1 MICHELIN Star",115,175
"4232","1 MICHELIN Star",115,165
"4233","1 MICHELIN Star",115,140
"4234","1 MICHELIN Star",115,170
"4235","1 MICHELIN Star",115,175
"4236","1 MICHELIN Star",115,115
"4237","1 MICHELIN Star",115,140
"4238","1 MICHELIN Star",115,175
"4239","1 MICHELIN Star",115,115
"4240","1 MICHELIN Star",115,175
"4241","1 MICHELIN Star",115,165
"4242","1 MICHELIN Star",115,155
"4243","1 MICHELIN Star",115,160
"4244","1 MICHELIN Star",115,145
"4245","1 MICHELIN Star",115,200
"4246","1 MICHELIN Star",115,155
"4247","1 MICHELIN Star",115,180
"4248","1 MICHELIN Star",115,130
"4249","1 MICHELIN Star",115,160
"4250","3 MICHELIN Stars",115,255
"4251","1 MICHELIN Star",115,180
"4252","1 MICHELIN Star",115,150
"4253","1 MICHELIN Star",115,150
"4254","1 MICHELIN Star",115,115
"4255","2 MICHELIN Stars",115,310
"4256","2 MICHELIN Stars",115,190
"4257","1 MICHELIN Star",115,155
"4258","1 MICHELIN Star",115,225
"4259","1 MICHELIN Star",115,155
"4260","1 MICHELIN Star",115,355
"4261","1 MICHELIN Star",115,220
"4262","1 MICHELIN Star",115,185
"4263","1 MICHELIN Star",115,145
"4264","1 MICHELIN Star",115,165
"4265","1 MICHELIN Star",115,165
"4266","1 MICHELIN Star",115,200
"4267","1 MICHELIN Star",115,195
"4268","1 MICHELIN Star",115,160
"4269","1 MICHELIN Star",115,160
"4270","1 MICHELIN Star",115,150
"4271","1 MICHELIN Star",115,155
"4272","1 MICHELIN Star",115,120
"4273","1 MICHELIN Star",115,140
"4274","1 MICHELIN Star",115,165
"4275","1 MICHELIN Star",115,165
"4276","1 MICHELIN Star",115,155
"4277","Bib Gourmand",115,115
"4278","1 MICHELIN Star",120,130
"4279","1 MICHELIN Star",120,120
"4280","2 MICHELIN Stars",120,215
"4281","2 MICHELIN Stars",120,170
"4282","2 MICHELIN Stars",120,165
"4283","2 MICHELIN Stars",120,175
"4284","2 MICHELIN Stars",120,225
"4285","2 MICHELIN Stars",120,250
"4286","2 MICHELIN Stars",120,235
"4287","2 MICHELIN Stars",120,275
"4288","2 MICHELIN Stars",120,190
"4289","1 MICHELIN Star",120,120
"4290","1 MICHELIN Star",120,190
"4291","1 MICHELIN Star",120,120
"4292","1 MICHELIN Star",120,120
"4293","1 MICHELIN Star",120,165
"4294","1 MICHELIN Star",120,140
"4295","1 MICHELIN Star",120,165
"4296","1 MICHELIN Star",120,150
"4297","1 MICHELIN Star",120,140
"4298","1 MICHELIN Star",120,255
"4299","1 MICHELIN Star",120,140
"4300","1 MICHELIN Star",120,140
"4301","1 MICHELIN Star",120,235
"4302","1 MICHELIN Star",120,165
"4303","1 MICHELIN Star",120,155
"4304","1 MICHELIN Star",120,155
"4305","1 MICHELIN Star",120,135
"4306","1 MICHELIN Star",120,155
"4307","1 MICHELIN Star",120,140
"4308","1 MICHELIN Star",120,200
"4309","1 MICHELIN Star",120,165
"4310","1 MICHELIN Star",120,165
"4311","1 MICHELIN Star",120,200
"4312","1 MICHELIN Star",120,170
"4313","1 MICHELIN Star",120,215
"4314","1 MICHELIN Star",120,175
"4315","1 MICHELIN Star",120,170
"4316","1 MICHELIN Star",120,295
"4317","1 MICHELIN Star",120,175
"4318","1 MICHELIN Star",120,165
"4319","1 MICHELIN Star",120,130
"4320","1 MICHELIN Star",120,175
"4321","1 MICHELIN Star",120,135
"4322","1 MICHELIN Star",120,175
"4323","1 MICHELIN Star",120,140
"4324","1 MICHELIN Star",120,295
"4325","1 MICHELIN Star",120,155
"4326","1 MICHELIN Star",120,175
"4327","1 MICHELIN Star",120,205
"4328","3 MICHELIN Stars",120,420
"4329","2 MICHELIN Stars",120,315
"4330","2 MICHELIN Stars",120,230
"4331","2 MICHELIN Stars",120,315
"4332","1 MICHELIN Star",120,265
"4333","1 MICHELIN Star",120,240
"4334","1 MICHELIN Star",120,185
"4335","1 MICHELIN Star",120,170
"4336","1 MICHELIN Star",120,185
"4337","1 MICHELIN Star",120,185
"4338","1 MICHELIN Star",120,150
"4339","1 MICHELIN Star",120,170
"4340","1 MICHELIN Star",120,240
"4341","1 MICHELIN Star",120,155
"4342","1 MICHELIN Star",120,120
"4343","1 MICHELIN Star",120,150
"4344","2 MICHELIN Stars",120,265
"4345","1 MICHELIN Star",120,165
"4346","1 MICHELIN Star",120,120
"4347","1 MICHELIN Star",120,165
"4348","1 MICHELIN Star",120,165
"4349","1 MICHELIN Star",120,185
"4350","1 MICHELIN Star",120,145
"4351","1 MICHELIN Star",120,150
"4352","1 MICHELIN Star",120,180
"4353","1 MICHELIN Star",120,195
"4354","1 MICHELIN Star",120,190
"4355","Bib Gourmand",125,125
"4356","1 MICHELIN Star",125,165
"4357","1 MICHELIN Star",125,130
"4358","2 MICHELIN Stars",125,240
"4359","1 MICHELIN Star",125,125
"4360","1 MICHELIN Star",125,180
"4361","Bib Gourmand",125,125
"4362","2 MICHELIN Stars",125,250
"4363","2 MICHELIN Stars",125,165
"4364","2 MICHELIN Stars",125,205
"4365","2 MICHELIN Stars",125,280
"4366","1 MICHELIN Star",125,220
"4367","1 MICHELIN Star",125,165
"4368","1 MICHELIN Star",125,185
"4369","1 MICHELIN Star",125,190
"4370","1 MICHELIN Star",125,150
"4371","1 MICHELIN Star",125,155
"4372","1 MICHELIN Star",125,160
"4373","1 MICHELIN Star",125,185
"4374","1 MICHELIN Star",125,190
"4375","1 MICHELIN Star",125,155
"4376","1 MICHELIN Star",125,165
"4377","1 MICHELIN Star",125,255
"4378","1 MICHELIN Star",125,265
"4379","1 MICHELIN Star",125,255
"4380","1 MICHELIN Star",125,170
"4381","1 MICHELIN Star",125,125
"4382","1 MICHELIN Star",125,175
"4383","3 MICHELIN Stars",125,285
"4384","1 MICHELIN Star",125,125
"4385","1 MICHELIN Star",125,200
"4386","1 MICHELIN Star",125,140
"4387","1 MICHELIN Star",125,175
"4388","1 MICHELIN Star",125,185
"4389","1 MICHELIN Star",125,175
"4390","Bib Gourmand",125,125
"4391","1 MICHELIN Star",125,150
"4392","1 MICHELIN Star",125,125
"4393","1 MICHELIN Star",125,190
"4394","2 MICHELIN Stars",130,240
"4395","2 MICHELIN Stars",130,230
"4396","2 MICHELIN Stars",130,330
"4397","1 MICHELIN Star",130,130
"4398","1 MICHELIN Star",130,130
"4399","1 MICHELIN Star",130,130
"4400","1 MICHELIN Star",130,210
"4401","1 MICHELIN Star",130,130
"4402","1 MICHELIN Star",130,145
"4403","1 MICHELIN Star",130,220
"4404","2 MICHELIN Stars",130,210
"4405","1 MICHELIN Star",130,205
"4406","1 MICHELIN Star",130,155
"4407","2 MICHELIN Stars",130,270
"4408","2 MICHELIN Stars",130,220
"4409","2 MICHELIN Stars",130,235
"4410","1 MICHELIN Star",130,200
"4411","1 MICHELIN Star",130,165
"4412","1 MICHELIN Star",130,210
"4413","1 MICHELIN Star",130,175
"4414","1 MICHELIN Star",130,170
"4415","1 MICHELIN Star",130,185
"4416","1 MICHELIN Star",130,175
"4417","1 MICHELIN Star",130,190
"4418","1 MICHELIN Star",130,275
"4419","1 MICHELIN Star",130,130
"4420","1 MICHELIN Star",130,130
"4421","1 MICHELIN Star",130,160
"4422","1 MICHELIN Star",130,195
"4423","1 MICHELIN Star",130,130
"4424","1 MICHELIN Star",130,130
"4425","Bib Gourmand",130,130
"4426","2 MICHELIN Stars",130,195
"4427","2 MICHELIN Stars",130,250
"4428","2 MICHELIN Stars",130,165
"4429","2 MICHELIN Stars",130,315
"4430","2 MICHELIN Stars",130,355
"4431","2 MICHELIN Stars",130,215
"4432","2 MICHELIN Stars",130,320
"4433","1 MICHELIN Star",130,225
"4434","1 MICHELIN Star",130,190
"4435","1 MICHELIN Star",130,190
"4436","1 MICHELIN Star",130,205
"4437","1 MICHELIN Star",130,130
"4438","1 MICHELIN Star",130,170
"4439","1 MICHELIN Star",130,130
"4440","1 MICHELIN Star",130,155
"4441","1 MICHELIN Star",130,170
"4442","1 MICHELIN Star",130,150
"4443","1 MICHELIN Star",130,165
"4444","1 MICHELIN Star",130,130
"4445","1 MICHELIN Star",130,140
"4446","1 MICHELIN Star",130,140
"4447","1 MICHELIN Star",130,155
"4448","1 MICHELIN Star",130,130
"4449","1 MICHELIN Star",130,175
"4450","1 MICHELIN Star",130,155
"4451","1 MICHELIN Star",130,175
"4452","1 MICHELIN Star",130,175
"4453","1 MICHELIN Star",130,190
"4454","1 MICHELIN Star",130,140
"4455","1 MICHELIN Star",130,190
"4456","1 MICHELIN Star",130,140
"4457","1 MICHELIN Star",130,155
"4458","1 MICHELIN Star",130,165
"4459","1 MICHELIN Star",130,140
"4460","1 MICHELIN Star",130,190
"4461","1 MICHELIN Star",130,225
"4462","1 MICHELIN Star",130,175
"4463","1 MICHELIN Star",130,155
"4464","1 MICHELIN Star",130,200
"4465","1 MICHELIN Star",130,175
"4466","1 MICHELIN Star",130,165
"4467","1 MICHELIN Star",130,170
"4468","1 MICHELIN Star",130,190
"4469","1 MICHELIN Star",130,175
"4470","1 MICHELIN Star",130,185
"4471","1 MICHELIN Star",130,175
"4472","1 MICHELIN Star",130,200
"4473","1 MICHELIN Star",130,175
"4474","1 MICHELIN Star",130,190
"4475","1 MICHELIN Star",130,165
"4476","1 MICHELIN Star",130,225
"4477","1 MICHELIN Star",130,450
"4478","1 MICHELIN Star",130,130
"4479","1 MICHELIN Star",130,130
"4480","3 MICHELIN Stars",130,270
"4481","2 MICHELIN Stars",130,270
"4482","1 MICHELIN Star",130,130
"4483","1 MICHELIN Star",130,130
"4484","1 MICHELIN Star",130,130
"4485","1 MICHELIN Star",130,130
"4486","1 MICHELIN Star",130,150
"4487","1 MICHELIN Star",130,200
"4488","1 MICHELIN Star",130,180
"4489","1 MICHELIN Star",130,290
"4490","1 MICHELIN Star",130,365
"4491","1 MICHELIN Star",130,205
"4492","1 MICHELIN Star",130,180
"4493","2 MICHELIN Stars",130,290
"4494","1 MICHELIN Star",130,175
"4495","1 MICHELIN Star",130,170
"4496","1 MICHELIN Star",130,315
"4497","Bib Gourmand",130,130
"4498","1 MICHELIN Star",135,135
"4499","1 MICHELIN Star",135,195
"4500","1 MICHELIN Star",135,170
"4501","1 MICHELIN Star",135,135
"4502","1 MICHELIN Star",135,165
"4503","1 MICHELIN Star",135,270
"4504","1 MICHELIN Star",135,180
"4505","2 MICHELIN Stars",135,240
"4506","2 MICHELIN Stars",135,240
"4507","1 MICHELIN Star",135,180
"4508","1 MICHELIN Star",135,135
"4509","1 MICHELIN Star",135,170
"4510","1 MICHELIN Star",135,220
"4511","1 MICHELIN Star",135,485
"4512","3 MICHELIN Stars",135,210
"4513","2 MICHELIN Stars",135,215
"4514","2 MICHELIN Stars",135,230
"4515","1 MICHELIN Star",135,175
"4516","1 MICHELIN Star",135,195
"4517","1 MICHELIN Star",135,160
"4518","1 MICHELIN Star",135,205
"4519","1 MICHELIN Star",135,170
"4520","1 MICHELIN Star",135,170
"4521","1 MICHELIN Star",135,170
"4522","1 MICHELIN Star",135,195
"4523","1 MICHELIN Star",135,155
"4524","1 MICHELIN Star",135,160
"4525","1 MICHELIN Star",135,175
"4526","1 MICHELIN Star",135,205
"4527","1 MICHELIN Star",135,165
"4528","1 MICHELIN Star",135,175
"4529","1 MICHELIN Star",135,160
"4530","1 MICHELIN Star",135,160
"4531","1 MICHELIN Star",135,255
"4532","1 MICHELIN Star",135,135
"4533","1 MICHELIN Star",135,135
"4534","1 MICHELIN Star",135,135
"4535","1 MICHELIN Star",140,205
"4536","1 MICHELIN Star",140,140
"4537","1 MICHELIN Star",140,205
"4538","2 MICHELIN Stars",140,190
"4539","1 MICHELIN Star",140,220
"4540","2 MICHELIN Stars",140,200
"4541","2 MICHELIN Stars",140,165
"4542","2 MICHELIN Stars",140,220
"4543","1 MICHELIN Star",140,190
"4544","1 MICHELIN Star",140,140
"4545","1 MICHELIN Star",140,220
"4546","1 MICHELIN Star",140,160
"4547","1 MICHELIN Star",140,175
"4548","2 MICHELIN Stars",140,235
"4549","3 MICHELIN Stars",140,475
"4550","2 MICHELIN Stars",140,195
"4551","2 MICHELIN Stars",140,165
"4552","2 MICHELIN Stars",140,200
"4553","2 MICHELIN Stars",140,165
"4554","2 MICHELIN Stars",140,195
"4555","2 MICHELIN Stars",140,225
"4556","2 MICHELIN Stars",140,290
"4557","1 MICHELIN Star",140,165
"4558","1 MICHELIN Star",140,175
"4559","1 MICHELIN Star",140,155
"4560","1 MICHELIN Star",140,165
"4561","1 MICHELIN Star",140,165
"4562","1 MICHELIN Star",140,170
"4563","1 MICHELIN Star",140,175
"4564","1 MICHELIN Star",140,165
"4565","1 MICHELIN Star",140,190
"4566","1 MICHELIN Star",140,160
"4567","1 MICHELIN Star",140,165
"4568","1 MICHELIN Star",140,175
"4569","1 MICHELIN Star",140,200
"4570","1 MICHELIN Star",140,165
"4571","1 MICHELIN Star",140,165
"4572","1 MICHELIN Star",140,175
"4573","1 MICHELIN Star",140,140
"4574","1 MICHELIN Star",140,200
"4575","1 MICHELIN Star",140,175
"4576","1 MICHELIN Star",140,175
"4577","1 MICHELIN Star",140,190
"4578","1 MICHELIN Star",140,215
"4579","1 MICHELIN Star",140,165
"4580","1 MICHELIN Star",140,215
"4581","1 MICHELIN Star",140,190
"4582","1 MICHELIN Star",140,185
"4583","1 MICHELIN Star",140,200
"4584","1 MICHELIN Star",140,190
"4585","1 MICHELIN Star",140,190
"4586","1 MICHELIN Star",140,190
"4587","1 MICHELIN Star",140,185
"4588","1 MICHELIN Star",140,260
"4589","1 MICHELIN Star",140,190
"4590","1 MICHELIN Star",140,310
"4591","1 MICHELIN Star",140,140
"4592","1 MICHELIN Star",140,250
"4593","1 MICHELIN Star",140,495
"4594","1 MICHELIN Star",145,205
"4595","1 MICHELIN Star",145,190
"4596","1 MICHELIN Star",145,215
"4597","1 MICHELIN Star",145,170
"4598","1 MICHELIN Star",145,145
"4599","1 MICHELIN Star",145,150
"4600","1 MICHELIN Star",145,225
"4601","1 MICHELIN Star",145,190
"4602","1 MICHELIN Star",145,230
"4603","1 MICHELIN Star",145,145
"4604","3 MICHELIN Stars",145,545
"4605","2 MICHELIN Stars",145,145
"4606","1 MICHELIN Star",145,145
"4607","1 MICHELIN Star",145,255
"4608","1 MICHELIN Star",145,145
"4609","1 MICHELIN Star",145,185
"4610","1 MICHELIN Star",145,145
"4611","1 MICHELIN Star",145,145
"4612","2 MICHELIN Stars",145,235
"4613","1 MICHELIN Star",145,145
"4614","1 MICHELIN Star",145,155
"4615","1 MICHELIN Star",145,145
"4616","1 MICHELIN Star",145,180
"4617","1 MICHELIN Star",145,205
"4618","1 MICHELIN Star",145,175
"4619","2 MICHELIN Stars",150,175
"4620","1 MICHELIN Star",150,165
"4621","1 MICHELIN Star",150,200
"4622","1 MICHELIN Star",150,160
"4623","1 MICHELIN Star",150,235
"4624","1 MICHELIN Star",150,150
"4625","1 MICHELIN Star",150,200
"4626","1 MICHELIN Star",150,185
"4627","1 MICHELIN Star",150,190
"4628","1 MICHELIN Star",150,205
"4629","1 MICHELIN Star",150,150
"4630","1 MICHELIN Star",150,170
"4631","1 MICHELIN Star",150,175
"4632","1 MICHELIN Star",150,195
"4633","1 MICHELIN Star",150,175
"4634","1 MICHELIN Star",150,150
"4635","1 MICHELIN Star",150,215
"4636","1 MICHELIN Star",150,155
"4637","1 MICHELIN Star",150,230
"4638","1 MICHELIN Star",150,220
"4639","1 MICHELIN Star",150,150
"4640","2 MICHELIN Stars",150,250
"4641","1 MICHELIN Star",150,150
"4642","1 MICHELIN Star",150,215
"4643","1 MICHELIN Star",150,190
"4644","1 MICHELIN Star",150,165
"4645","1 MICHELIN Star",150,150
"4646","2 MICHELIN Stars",150,250
"4647","2 MICHELIN Stars",150,325
"4648","1 MICHELIN Star",150,150
"4649","1 MICHELIN Star",150,300
"4650","1 MICHELIN Star",150,150
"4651","1 MICHELIN Star",150,150
"4652","1 MICHELIN Star",150,210
"4653","1 MICHELIN Star",150,150
"4654","1 MICHELIN Star",150,150
"4655","1 MICHELIN Star",150,150
"4656","1 MICHELIN Star",150,185
"4657","1 MICHELIN Star",150,150
"4658","1 MICHELIN Star",150,150
"4659","1 MICHELIN Star",150,150
"4660","1 MICHELIN Star",150,150
"4661","1 MICHELIN Star",150,150
"4662","1 MICHELIN Star",150,225
"4663","2 MICHELIN Stars",150,270
"4664","1 MICHELIN Star",150,150
"4665","1 MICHELIN Star",150,150
"4666","1 MICHELIN Star",150,150
"4667","1 MICHELIN Star",150,150
"4668","1 MICHELIN Star",150,150
"4669","1 MICHELIN Star",150,180
"4670","1 MICHELIN Star",150,210
"4671","1 MICHELIN Star",155,190
"4672","1 MICHELIN Star",155,185
"4673","1 MICHELIN Star",155,155
"4674","1 MICHELIN Star",155,155
"4675","2 MICHELIN Stars",155,425
"4676","1 MICHELIN Star",155,155
"4677","2 MICHELIN Stars",155,255
"4678","2 MICHELIN Stars",155,205
"4679","1 MICHELIN Star",155,215
"4680","1 MICHELIN Star",155,175
"4681","3 MICHELIN Stars",155,390
"4682","2 MICHELIN Stars",155,225
"4683","2 MICHELIN Stars",155,235
"4684","2 MICHELIN Stars",155,215
"4685","2 MICHELIN Stars",155,225
"4686","2 MICHELIN Stars",155,235
"4687","2 MICHELIN Stars",155,195
"4688","2 MICHELIN Stars",155,215
"4689","2 MICHELIN Stars",155,225
"4690","2 MICHELIN Stars",155,255
"4691","2 MICHELIN Stars",155,260
"4692","2 MICHELIN Stars",155,290
"4693","1 MICHELIN Star",155,230
"4694","1 MICHELIN Star",155,175
"4695","1 MICHELIN Star",155,235
"4696","1 MICHELIN Star",155,225
"4697","1 MICHELIN Star",155,200
"4698","1 MICHELIN Star",155,195
"4699","1 MICHELIN Star",155,190
"4700","1 MICHELIN Star",155,155
"4701","1 MICHELIN Star",155,175
